S.No,AppTag,LOB,AuthReq,ImmediateTxf,ClarfierQuestion,NextAction
1529,policy_service-vague,21SM,Y,N,"In order to get you to the right place, can you tell me a little more about why youre calling? You can say thinkgs like ""add someone to auto policy"" or ""change billing address on homeowners policy""",SHARED_MAIN_MENU
1530,policy_service-vague,SHARED_MAIN_MENU_FWS,Y,N,"In order to get you to the right place, can you tell me a little more about why youre calling? You can say thinkgs like ""add someone to auto policy"" or ""change billing address on homeowners policy""",POLICY_CHANGE
1531,policy_specialty_dwelling-vague,SHARED_MM_BW,Y,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""update seasonal home policy"" or ""get quote on new rental home policy""",TRANSFER
1532,policy_specialty_dwelling-vague,BW_PROD_BW,Y,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""update seasonal home policy"" or ""get quote on new rental home policy""",TRANSFER
1533,policy_specialty_dwelling-vague,FOREMOST_AGENT_FOREMOST,Y,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""update seasonal home policy"" or ""get quote on new rental home policy""",TRANSFER
1534,policy_specialty_dwelling-vague,FARM_PL_FAS,Y,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""update seasonal home policy"" or ""get quote on new rental home policy""",FASMM_MN
1535,policy_specialty_dwelling-vague,SHARED_MM_FARMERSERVICE,Y,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""update seasonal home policy"" or ""get quote on new rental home policy""",TRANSFER
1536,policy_specialty_dwelling-vague,FARMER_SALES_FARMER_TRAINING,Y,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""update seasonal home policy"" or ""get quote on new rental home policy""",TRANSFER
1537,policy_specialty_dwelling-vague,FARMER_VANITY_VANITY,Y,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""update seasonal home policy"" or ""get quote on new rental home policy""",TRANSFER
1538,policy_specialty_dwelling-vague,SHARED_MM_HOMEOWNER,Y,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""update seasonal home policy"" or ""get quote on new rental home policy""",TRANSFER
1539,policy_specialty_dwelling-vague,21V,Y,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""update seasonal home policy"" or ""get quote on new rental home policy""",TRANSFER
1540,policy_specialty_dwelling-vague,21_VANITY_FF_AUTO_SERVICE,Y,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""update seasonal home policy"" or ""get quote on new rental home policy""",TRANSFER
1541,policy_specialty_dwelling-vague,21SV,Y,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""update seasonal home policy"" or ""get quote on new rental home policy""",TRANSFER
1542,policy_specialty_dwelling-vague,21SM,Y,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""update seasonal home policy"" or ""get quote on new rental home policy""",TRANSFER
1543,policy_specialty_dwelling-vague,SHARED_MAIN_MENU_FWS,Y,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""update seasonal home policy"" or ""get quote on new rental home policy""",TRANSFER
1544,policy_status-query,SHARED_MM_BW,Y,N,NA,BILLING_PAYMENT
1545,policy_status-query,BW_PROD_BW,Y,N,NA,POLICY_STATUS
1546,policy_status-query,FOREMOST_AGENT_FOREMOST,Y,N,NA,TRANSFER
1547,policy_status-query,FARM_PL_FAS,Y,N,NA,TRANSFER
1548,policy_status-query,SHARED_MM_FARMERSERVICE,Y,N,NA,BILLING_PAYMENT
1549,policy_status-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,BILLING_PAYMENT
1550,policy_status-query,FARMER_VANITY_VANITY,Y,N,NA,BILLING_PAYMENT
1551,policy_status-query,SHARED_MM_HOMEOWNER,Y,N,NA,BILLING_PAYMENT
1552,policy_status-query,21V,Y,N,NA,BILLING_PAYMENT
1553,policy_status-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,BILLING_PAYMENT
1554,policy_status-query,21SV,Y,N,NA,BILLING_PAYMENT
1555,policy_status-query,21SM,Y,N,NA,BILLING_PAYMENT
1556,policy_status-query,SHARED_MAIN_MENU_FWS,Y,N,NA,BILLING_PAYMENT
1557,policy_umbrella-vague,SHARED_MM_BW,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get quote on new umbrella policy"" or ""update umbrella policy""",TRANSFER
1558,policy_umbrella-vague,BW_PROD_BW,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get quote on new umbrella policy"" or ""update umbrella policy""",POLICY_QUESTION
1559,policy_umbrella-vague,FOREMOST_AGENT_FOREMOST,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get quote on new umbrella policy"" or ""update umbrella policy""",TRANSFER
1560,policy_umbrella-vague,FARM_PL_FAS,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get quote on new umbrella policy"" or ""update umbrella policy""",FAS_UMBRELLA_MENU
1561,policy_umbrella-vague,SHARED_MM_FARMERSERVICE,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get quote on new umbrella policy"" or ""update umbrella policy""",POLICY_CHANGE
1562,policy_umbrella-vague,FARMER_SALES_FARMER_TRAINING,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get quote on new umbrella policy"" or ""update umbrella policy""",POLICY_CHANGE
1563,policy_umbrella-vague,FARMER_VANITY_VANITY,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get quote on new umbrella policy"" or ""update umbrella policy""",POLICY_CHANGE
1564,policy_umbrella-vague,SHARED_MM_HOMEOWNER,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get quote on new umbrella policy"" or ""update umbrella policy""",POLICY_CHANGE
1565,policy_umbrella-vague,21V,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get quote on new umbrella policy"" or ""update umbrella policy""",POLICY_CHANGE
1566,policy_umbrella-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get quote on new umbrella policy"" or ""update umbrella policy""",POLICY_CHANGE
1567,policy_umbrella-vague,21SV,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get quote on new umbrella policy"" or ""update umbrella policy""",POLICY_CHANGE
1568,policy_umbrella-vague,21SM,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get quote on new umbrella policy"" or ""update umbrella policy""",POLICY_CHANGE
1569,policy_umbrella-vague,SHARED_MAIN_MENU_FWS,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get quote on new umbrella policy"" or ""update umbrella policy""",POLICY_CHANGE
1570,policy_workers_compensation-vague,SHARED_MM_BW,Y,Y,NA,TRANSFER
1571,policy_workers_compensation-vague,BW_PROD_BW,Y,Y,NA,TRANSFER
1572,policy_workers_compensation-vague,FOREMOST_AGENT_FOREMOST,Y,Y,NA,TRANSFER
1573,policy_workers_compensation-vague,FARM_PL_FAS,Y,Y,NA,TRANSFER
1574,policy_workers_compensation-vague,SHARED_MM_FARMERSERVICE,Y,Y,NA,TRANSFER
1575,policy_workers_compensation-vague,FARMER_SALES_FARMER_TRAINING,Y,Y,NA,TRANSFER
1576,policy_workers_compensation-vague,FARMER_VANITY_VANITY,Y,Y,NA,TRANSFER
1577,policy_workers_compensation-vague,SHARED_MM_HOMEOWNER,Y,Y,NA,TRANSFER
1578,policy_workers_compensation-vague,21V,Y,Y,NA,TRANSFER
1579,policy_workers_compensation-vague,21_VANITY_FF_AUTO_SERVICE,Y,Y,NA,TRANSFER
1580,policy_workers_compensation-vague,21SV,Y,Y,NA,TRANSFER
1581,policy_workers_compensation-vague,21SM,Y,Y,NA,TRANSFER
1582,policy_workers_compensation-vague,SHARED_MAIN_MENU_FWS,Y,Y,NA,TRANSFER
1583,policy-add_remove_driver,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE 
1584,policy-add_remove_driver,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
1585,policy-add_remove_driver,FOREMOST_AGENT_FOREMOST,Y,N,NA,TRANSFER
1586,policy-add_remove_driver,FARM_PL_FAS,Y,N,NA,TRANSFER
1587,policy-add_remove_driver,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE 
1588,policy-add_remove_driver,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE 
1589,policy-add_remove_driver,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE 
1590,policy-add_remove_driver,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE 
1591,policy-add_remove_driver,21V,Y,N,NA,POLICY_CHANGE 
1592,policy-add_remove_driver,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE 
1593,policy-add_remove_driver,21SV,Y,N,NA,POLICY_CHANGE 
1594,policy-add_remove_driver,21SM,Y,N,NA,POLICY_CHANGE 
1595,policy-add_remove_driver,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE 
1596,policy-cancel,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
1597,policy-cancel,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
1598,policy-cancel,FOREMOST_AGENT_FOREMOST,Y,N,NA,TRANSFER
1599,policy-cancel,FARM_PL_FAS,Y,N,NA,TRANSFER
1600,policy-cancel,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
1601,policy-cancel,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
1602,policy-cancel,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
1603,policy-cancel,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
1604,policy-cancel,21V,Y,N,NA,POLICY_CHANGE
1605,policy-cancel,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1606,policy-cancel,21SV,Y,N,NA,POLICY_CHANGE
1607,policy-cancel,21SM,Y,N,NA,POLICY_CHANGE
1608,policy-cancel,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
1609,policy-get_help,SHARED_MM_BW,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""add someone to auto policy"" or ""get homeowners policy expiration date""",POLICY_CHANGE
1610,policy-get_help,BW_PROD_BW,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""add someone to auto policy"" or ""get homeowners policy expiration date""",TRANSFER
1611,policy-get_help,FOREMOST_AGENT_FOREMOST,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""add someone to auto policy"" or ""get homeowners policy expiration date""",TRANSFER
1612,policy-get_help,FARM_PL_FAS,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""add someone to auto policy"" or ""get homeowners policy expiration date""",FAS_PL_MAINMENU
1613,policy-get_help,SHARED_MM_FARMERSERVICE,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""add someone to auto policy"" or ""get homeowners policy expiration date""",SHARED_MAIN_MENU
1614,policy-get_help,FARMER_SALES_FARMER_TRAINING,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""add someone to auto policy"" or ""get homeowners policy expiration date""",SHARED_MAIN_MENU
1615,policy-get_help,FARMER_VANITY_VANITY,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""add someone to auto policy"" or ""get homeowners policy expiration date""",SHARED_MAIN_MENU
1616,policy-get_help,SHARED_MM_HOMEOWNER,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""add someone to auto policy"" or ""get homeowners policy expiration date""",SHARED_MAIN_MENU
1617,policy-get_help,21V,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""add someone to auto policy"" or ""get homeowners policy expiration date""",SHARED_MAIN_MENU
1618,policy-get_help,21_VANITY_FF_AUTO_SERVICE,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""add someone to auto policy"" or ""get homeowners policy expiration date""",SHARED_MAIN_MENU
1619,policy-get_help,21SV,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""add someone to auto policy"" or ""get homeowners policy expiration date""",SHARED_MAIN_MENU
1620,policy-get_help,21SM,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""add someone to auto policy"" or ""get homeowners policy expiration date""",SHARED_MAIN_MENU
1621,policy-get_help,SHARED_MAIN_MENU_FWS,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""add someone to auto policy"" or ""get homeowners policy expiration date""",SHARED_MAIN_MENU
1622,policy-query,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
1623,policy-query,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
1624,policy-query,FOREMOST_AGENT_FOREMOST,Y,N,NA,TRANSFER
1625,policy-query,FARM_PL_FAS,Y,Y,NA,FAS_PL_MAINMENU
1626,policy-query,SHARED_MM_FARMERSERVICE,Y,N,NA,SHARED_MAIN_MENU
1627,policy-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,SHARED_MAIN_MENU
1628,policy-query,FARMER_VANITY_VANITY,Y,N,NA,SHARED_MAIN_MENU
1629,policy-query,SHARED_MM_HOMEOWNER,Y,N,NA,SHARED_MAIN_MENU
1630,policy-query,21V,Y,N,NA,SHARED_MAIN_MENU
1631,policy-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,SHARED_MAIN_MENU
1632,policy-query,21SV,Y,N,NA,SHARED_MAIN_MENU
1633,policy-query,21SM,Y,N,NA,SHARED_MAIN_MENU
1634,policy-query,SHARED_MAIN_MENU_FWS,Y,N,NA,SHARED_MAIN_MENU
1635,policy-reinstate,SHARED_MM_BW,Y,N,NA,BILLING_PAYMENT
1636,policy-reinstate,BW_PROD_BW,Y,N,NA,OTHER_BILLING
1637,policy-reinstate,FOREMOST_AGENT_FOREMOST,Y,N,NA,TRANSFER
1638,policy-reinstate,FARM_PL_FAS,Y,N,NA,FAS_PL_MAINMENU
1639,policy-reinstate,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
1640,policy-reinstate,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
1641,policy-reinstate,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
1642,policy-reinstate,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
1643,policy-reinstate,21V,Y,N,NA,POLICY_CHANGE
1644,policy-reinstate,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1645,policy-reinstate,21SV,Y,N,NA,POLICY_CHANGE
1646,policy-reinstate,21SM,Y,N,NA,POLICY_CHANGE
1647,policy-reinstate,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
1648,policy-renew,SHARED_MM_BW,Y,N,NA,BILLING_PAYMENT
1649,policy-renew,BW_PROD_BW,Y,N,NA,OTHER_BILLING
1650,policy-renew,FOREMOST_AGENT_FOREMOST,Y,N,NA,TRANSFER
1651,policy-renew,FARM_PL_FAS,Y,N,NA,FAS_PL_MAINMENU
1652,policy-renew,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
1653,policy-renew,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
1654,policy-renew,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
1655,policy-renew,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
1656,policy-renew,21V,Y,N,NA,POLICY_CHANGE
1657,policy-renew,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1658,policy-renew,21SV,Y,N,NA,POLICY_CHANGE
1659,policy-renew,21SM,Y,N,NA,POLICY_CHANGE
1660,policy-renew,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
1661,policy-rewrite,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
1662,policy-rewrite,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
1663,policy-rewrite,FOREMOST_AGENT_FOREMOST,Y,N,NA,TRANSFER
1664,policy-rewrite,FARM_PL_FAS,Y,N,NA,FAS_PL_MAINMENU
1665,policy-rewrite,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
1666,policy-rewrite,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
1667,policy-rewrite,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
1668,policy-rewrite,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
1669,policy-rewrite,21V,Y,N,NA,POLICY_CHANGE
1670,policy-rewrite,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1671,policy-rewrite,21SV,Y,N,NA,POLICY_CHANGE
1672,policy-rewrite,21SM,Y,N,NA,POLICY_CHANGE
1673,policy-rewrite,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
1674,policy-verify,SHARED_MM_BW,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""verify coverage on auto policy"" or ""get proof of insurance for homeowners policy""",POLICY_CHANGE
1675,policy-verify,BW_PROD_BW,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""verify coverage on auto policy"" or ""get proof of insurance for homeowners policy""",POLICY_QUESTION
1676,policy-verify,FOREMOST_AGENT_FOREMOST,Y,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""verify coverage on auto policy"" or ""get proof of insurance for homeowners policy""",TRANSFER
1677,policy-verify,FARM_PL_FAS,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""verify coverage on auto policy"" or ""get proof of insurance for homeowners policy""",FAS_PL_MAINMENU
1678,policy-verify,SHARED_MM_FARMERSERVICE,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""verify coverage on auto policy"" or ""get proof of insurance for homeowners policy""",SHARED_MAIN_MENU
1679,policy-verify,FARMER_SALES_FARMER_TRAINING,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""verify coverage on auto policy"" or ""get proof of insurance for homeowners policy""",SHARED_MAIN_MENU
1680,policy-verify,FARMER_VANITY_VANITY,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""verify coverage on auto policy"" or ""get proof of insurance for homeowners policy""",SHARED_MAIN_MENU
1681,policy-verify,SHARED_MM_HOMEOWNER,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""verify coverage on auto policy"" or ""get proof of insurance for homeowners policy""",SHARED_MAIN_MENU
1682,policy-verify,21V,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""verify coverage on auto policy"" or ""get proof of insurance for homeowners policy""",SHARED_MAIN_MENU
1683,policy-verify,21_VANITY_FF_AUTO_SERVICE,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""verify coverage on auto policy"" or ""get proof of insurance for homeowners policy""",SHARED_MAIN_MENU
1684,policy-verify,21SV,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.auto.policy.or.add.homeowners.policy.to.account,SHARED_MAIN_MENU
1685,policy-verify,21SM,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""verify coverage on auto policy"" or ""get proof of insurance for homeowners policy""",SHARED_MAIN_MENU
1686,policy-verify,SHARED_MAIN_MENU_FWS,Y,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""verify coverage on auto policy"" or ""get proof of insurance for homeowners policy""",TRANSFER
1687,premium-query,SHARED_MM_BW,Y,N,NA,BILLING_PAYMENT
1688,premium-query,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
1689,premium-query,FOREMOST_AGENT_FOREMOST,Y,N,NA,TRANSFER
1690,premium-query,FARM_PL_FAS,Y,N,NA,FAS_PL_MAINMENU
1691,premium-query,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
1692,premium-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
1693,premium-query,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
1694,premium-query,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
1695,premium-query,21V,Y,N,NA,POLICY_CHANGE
1696,premium-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1697,premium-query,21SV,Y,N,NA,POLICY_CHANGE
1698,premium-query,21SM,Y,N,NA,POLICY_CHANGE
1699,premium-query,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
1700,quote_auto-get,SHARED_MM_BW,N,Y,NA,SHARED_QUOTES
1701,quote_auto-get,BW_PROD_BW,N,Y,NA,TRANSFER
1702,quote_auto-get,FOREMOST_AGENT_FOREMOSTN,Y,NA,TRANSFER
1703,quote_auto-get,FARM_PL_FAS,N,N,NA,FARMER_VANITY 
1704,quote_auto-get,SHARED_MM_FARMERSERVICE,N,N,NA,FARMER_VANITY
1705,quote_auto-get,FARMER_SALES_FARMER_TRAINING,N,N,NA,FARMER_VANITY 
1706,quote_auto-get,FARMER_VANITY_VANITY,N,N,NA,FARMER_VANITY 
1707,quote_auto-get,SHARED_MM_HOMEOWNER,N,N,NA,FARMERS_VANITY
1708,quote_auto-get,21V,N,N,NA,SHARED_QUOTES
1709,quote_auto-get,21_VANITY_FF_AUTO_SERVICE,N,N,NA,SHARED_QUOTES
1710,quote_auto-get,21SV,N,N,NA,SHARED_QUOTES
1711,quote_auto-get,21SM,N,N,NA,SHARED_QUOTES
1712,quote_auto-get,SHARED_MAIN_MENU_FWS,N,N,NA,SHARED_QUOTES
1713,quote_boat-get,SHARED_MM_BW,N,Y,NA,TRANSFER
1714,quote_boat-get,BW_PROD_BW,N,Y,NA,TRANSFER
1715,quote_boat-get,FOREMOST_AGENT_FOREMOSTN,Y,NA,TRANSFER
1716,quote_boat-get,FARM_PL_FAS,N,Y,NA,TRANSFER 
1717,quote_boat-get,SHARED_MM_FARMERSERVICE,N,Y,NA,TRANSFER
1718,quote_boat-get,FARMER_SALES_FARMER_TRAINING,N,Y,NA,TRANSFER 
1719,quote_boat-get,FARMER_VANITY_VANITY,N,Y,NA,TRANSFER 
1720,quote_boat-get,SHARED_MM_HOMEOWNER,N,Y,NA,TRANSFER
1721,quote_boat-get,21V,N,Y,NA,TRANSFER
1722,quote_boat-get,21_VANITY_FF_AUTO_SERVICE,N,Y,NA,TRANSFER
1723,quote_boat-get,21SV,N,Y,NA,TRANSFER
1724,quote_boat-get,21SM,N,Y,NA,TRANSFER
1725,quote_boat-get,SHARED_MAIN_MENU_FWS,N,Y,NA,TRANSFER
1726,quote_combination-get,SHARED_MM_BW,N,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get a quote on new homeowners policy"" or ""add driver to current auto policy""",SHARED_QUOTES
1727,quote_combination-get,BW_PROD_BW,N,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get a quote on new homeowners policy"" or ""add driver to current auto policy""",POLICY_QUESTION
1728,quote_combination-get,FOREMOST_AGENT_FOREMOSTN,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get a quote on new homeowners policy"" or ""add driver to current auto policy""",TRANSFER
1729,quote_combination-get,FARM_PL_FAS,N,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get a quote on new homeowners policy"" or ""add driver to current auto policy""",TRANSFER 
1730,quote_combination-get,SHARED_MM_FARMERSERVICE,N,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get a quote on new homeowners policy"" or ""add driver to current auto policy""",FARMERS_VANITY
1731,quote_combination-get,FARMER_SALES_FARMER_TRAINING,N,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get a quote on new homeowners policy"" or ""add driver to current auto policy""",FARMER_VANITY 
1732,quote_combination-get,FARMER_VANITY_VANITY,N,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get a quote on new homeowners policy"" or ""add driver to current auto policy""",FARMER_VANITY 
1733,quote_combination-get,SHARED_MM_HOMEOWNER,N,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get a quote on new homeowners policy"" or ""add driver to current auto policy""",FARMER_VANITY
1734,quote_combination-get,21V,N,N,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get a quote on new homeowners policy"" or ""add driver to current auto policy""",SHARED_QUOTES
1735,quote_combination-get,21_VANITY_FF_AUTO_SERVICE,N,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get a quote on new homeowners policy"" or ""add driver to current auto policy""",SHARED_QUOTES
1736,quote_combination-get,21SV,N,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get a quote on new homeowners policy"" or ""add driver to current auto policy""",SHARED_QUOTES
1737,quote_combination-get,21SM,N,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get a quote on new homeowners policy"" or ""add driver to current auto policy""",SHARED_QUOTES
1738,quote_combination-get,SHARED_MAIN_MENU_FWS,N,Y,"In order to get you to the right place can you tell me a little more about why youre calling? You can say things like ""get a quote on new homeowners policy"" or ""add driver to current auto policy""",SHARED_QUOTES
1739,quote_homeowners-get,SHARED_MM_BW,N,Y,NA,TRANSFER
1740,quote_homeowners-get,BW_PROD_BW,N,N,NA,FS_HOMEOWNERS
1741,quote_homeowners-get,FOREMOST_AGENT_FOREMOSTN,N,NA,TRANSFER
1742,quote_homeowners-get,FARM_PL_FAS,N,N,NA,TRANSFER 
1743,quote_homeowners-get,SHARED_MM_FARMERSERVICE,N,N,NA,FS_HOMEOWNERS
1744,quote_homeowners-get,FARMER_SALES_FARMER_TRAINING,N,N,NA,FS_HOMEOWNER 
1745,quote_homeowners-get,FARMER_VANITY_VANITY,N,N,NA,FS_HOMEOWNER 
1746,quote_homeowners-get,SHARED_MM_HOMEOWNER,N,N,NA,FS_HOMEOWNER
1747,quote_homeowners-get,21V,N,N,NA,SHARED_QUOTES
1748,quote_homeowners-get,21_VANITY_FF_AUTO_SERVICE,N,N,NA,SHARED_QUOTES
1749,quote_homeowners-get,21SV,N,N,NA,SHARED_QUOTES
1750,quote_homeowners-get,21SM,N,N,NA,SHARED_QUOTES
1751,quote_homeowners-get,SHARED_MAIN_MENU_FWS,N,N,NA,SHARED_QUOTES
1752,quote_mobile_home-get,SHARED_MM_BW,N,N,NA,TRANSFER
1753,quote_mobile_home-get,BW_PROD_BW,N,N,NA,TRANSFER
1754,quote_mobile_home-get,FOREMOST_AGENT_FOREMOSTN,N,NA,TRANSFER
1755,quote_mobile_home-get,FARM_PL_FAS,N,Y,NA,TRANSFER 
1756,quote_mobile_home-get,SHARED_MM_FARMERSERVICE,N,N,NA,TRANSFER
1757,quote_mobile_home-get,FARMER_SALES_FARMER_TRAINING,N,N,NA,TRANSFER 
1758,quote_mobile_home-get,FARMER_VANITY_VANITY,N,N,NA,TRANSFER 
1759,quote_mobile_home-get,SHARED_MM_HOMEOWNER,N,N,NA,TRANSFER
1760,quote_mobile_home-get,21V,N,N,NA,TRANSFER
1761,quote_mobile_home-get,21_VANITY_FF_AUTO_SERVICE,N,N,NA,TRANSFER
1762,quote_mobile_home-get,21SV,N,N,NA,TRANSFER
1763,quote_mobile_home-get,21SM,N,N,NA,TRANSFER
1764,quote_mobile_home-get,SHARED_MAIN_MENU_FWS,N,Y,NA,TRANSFER
1765,quote_motorcycle-get,SHARED_MM_BW,N,Y,NA,TRANSFER
